VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
Dl8-_rRDfgE,0.0,0.0,0.0,8.65,2.73,0.0,64.25,3.01,21.36,6,3679285,161161,3818,Shelby Holliday | WSJ,0.0013934145943537484
DlgVulo8lAA,9.36,3.27,0.0,20.55,0.0,6.88,15.06,19.27,25.61,8,1262,95,103,Pinoy Planet,4.644715314512495e-05
dlHS2kdmxNE,0.0,2.52,0.11,25.13,0.1,0.0,17.7,3.21,51.23,1,23657,693,177,Hector Cermeño,0.0010450609457653113
DliuTxsLJ1g,0.87,10.45,1.73,17.71,0.01,0.0,11.58,6.27,51.38,1,383,23,21,Me Diary,0.0020901218915306227
dLo695R9_oU,0.78,5.43,0.42,21.81,0.59,0.09,39.5,10.47,20.91,6,55917,2586,307,Music Game News,0.00011000641534371697
DMbzEAjrQ20,0.0,3.38,2.72,22.31,0.15,0.0,26.89,7.18,37.37,1,115303,4316,234,Waleska Herrera,2.7501603835929242e-05
Dn014zuYJ8E,0.0,0.67,0.03,22.11,6.94,0.0,35.35,2.73,32.17,1,46734585,706961,250337,NOW UNITED,0.0002458966931212497
doapxNsSkrY,0.43,2.12,0.0,40.27,0.0,0.0,7.12,22.91,27.15,7,111686,0,326,Mia Sandoval,0.0001492944208236159
dOYkqc9ec1I,0.0,0.17,0.0,2.01,0.0,0.0,84.66,1.33,11.83,6,384,9,0,Zeta’s Momma and Dada,0.0020901218915306227
dqB5LB7i-30,2.16,4.6,0.0,13.19,0.0,0.0,7.6,8.7,63.75,1,18,1,0,1001 Trips - #1001Trips,0.0020901218915306227
DQynC2Fjyq4,2.78,2.85,2.84,27.19,0.04,0.0,4.86,30.23,29.21,2,5362,307,34,Bigg World Cinema,0.00026126523644132783
DrGY4BXhxGc,0.0,0.0,0.41,17.97,0.02,0.01,14.34,3.44,63.81,1,776,21,6,ASUKARIN Channel,0.0010450609457653113
dRidbogoKLo,0.73,16.49,0.0,8.81,0.0,0.0,19.67,19.61,34.69,0,92063,1396,77,Nic & Rei,0.00013484657364713694
DRqRuh1qMXw,0.07,0.04,1.26,57.54,2.22,0.0,1.98,15.16,21.73,7,33088,2807,144,8 Miles from Home,0.00046447153145124943
DRVaUJy89tQ,1.18,14.67,1.2,8.75,0.0,0.0,15.09,16.51,42.6,0,27884,1973,101,Matt Criscuolo,0.0013934145943537484
dshX0csKCoE,0.01,1.24,0.0,29.72,0.04,0.0,16.43,11.31,41.25,7,11936,228,108,Travel n'2,0.0010450609457653113
dSpW5Xc180Q,1.39,1.68,0.0,22.32,0.83,0.0,40.06,4.93,28.79,6,95874,2423,373,Justin & Alina,0.00017417682429421856
dSqIcdng1hM,0.04,0.05,0.0,22.23,7.98,1.07,10.39,13.79,44.45,1,3457,77,9,Travel with Simon,0.0013934145943537484
DTcQGJh0vSQ,0.0,0.0,0.0,19.83,0.13,0.0,23.33,24.23,32.48,2,27160,1101,193,Eileen Aldis,0.0008360487566122491
DTFjxRiXnW0,0.0,0.29,3.11,1.19,0.0,0.0,81.51,0.86,13.04,6,6357040,210086,13558,YouTube Fanfest,0.0008360487566122491
dtq3cGT8MGM,0.88,9.93,3.89,9.41,0.25,0.01,34.4,8.24,32.99,0,1556202,41007,4084,Big Guy Appetite,0.0005225304728826557
dtzX0da4h9k,0.0,0.0,0.0,25.35,0.0,0.0,42.39,0.07,32.19,6,5541828,41536,2075,MANILA GREY,0.0013934145943537484
DT_R3PqXKi8,0.0,0.37,1.05,27.16,0.92,0.0,4.16,36.75,29.59,2,221129,16458,1141,Harees Ameerali - Royal Sky Holidays,0.00046447153145124943
Dubn_dfCbFs,0.21,0.21,0.0,24.58,2.29,0.02,27.75,11.24,33.7,7,11221,570,36,TPL Bianca,0.00013484657364713694
dumd2OhjSFI,0.08,8.88,2.39,31.18,0.09,0.0,7.88,16.74,32.76,7,3404,201,41,Marker 44,0.0013934145943537484
dvbJCDZuWhc,0.0,0.75,0.02,23.93,0.45,0.11,23.77,14.27,36.7,1,251002,8748,270,Waleska Herrera,2.7501603835929242e-05
DvHDwXBVXoc,0.0,11.37,0.02,10.53,6.76,0.95,23.99,17.0,29.38,0,129356,1014,19,Before You Go,0.0005971776832944636
dVWiQDALCoY,0.18,2.99,0.0,32.1,0.88,0.08,13.1,32.54,18.13,2,65962,1350,70,Paolo fromTOKYO,0.00041802437830612457
dwaGrJ65gUg,0.0,1.98,0.0,9.66,0.0,0.0,35.27,2.05,51.04,1,590753,14594,593,VI3ION,0.00019905922776482118
dWhyFfsb74g,0.0,0.06,0.0,3.5,0.73,0.0,49.21,5.21,41.29,6,9680732,74867,3783,MANILA GREY,0.0013934145943537484
DwqWeMOkaPU,0.0,0.31,0.0,45.21,0.0,10.82,0.16,33.71,9.79,5,355,8,1,10 Tampa Bay,0.0020901218915306227
Dxcj73yBJus,12.31,17.45,8.25,8.32,7.36,8.45,9.06,6.69,22.11,8,147,15,10,The Love Train Nation,0.0001441463373469395
dy-A9_Vr7OI,0.0,1.33,0.0,18.29,0.18,0.0,42.64,5.68,31.88,6,40436,1442,105,Waleska Herrera,2.7501603835929242e-05
DyLgj2-1T9I,0.01,1.16,0.0,6.67,0.0,0.0,52.25,16.12,23.79,6,36452,1079,169,K-Pop Vocal Coach,0.0010450609457653113
DYrwSmgq9Xc,0.02,1.5,0.65,21.1,1.18,0.23,20.25,1.95,53.12,1,7690265,237263,20988,Xiaomanyc 小马在纽约,0.00027868291887074966
dyzpn_ggo3g,2.23,4.0,0.04,16.93,0.0,0.0,29.71,4.96,42.13,1,258138,1321,123,PH Dot Net,0.0013934145943537484
dZdOnCkA988,0.04,1.01,0.1,19.64,0.52,0.0,15.26,12.27,51.16,1,6696,735,145,Hobo Ventures,0.0006967072971768742
dzg9C7KsP4M,1.58,14.21,0.1,23.74,4.57,1.05,11.32,7.82,35.61,0,640386,17438,563,People Vs Food,0.00046447153145124943
d_pI6qPlizQ,1.58,5.21,0.87,2.88,42.99,0.03,35.26,1.5,9.68,3,1213215,36048,4691,Andjobe,0.0013934145943537484
E-GA_47pT-k,0.66,7.58,0.19,10.79,1.72,0.0,43.9,10.93,24.23,6,2624204,51368,8043,Big Guy Appetite,0.0005225304728826557
e0pA38VUHEs,1.49,0.78,0.0,5.65,0.0,0.0,61.53,2.85,27.7,6,6863,481,15,The Commodity,8.038930352040857e-05
E0_OqkMMWaU,6.77,6.83,5.76,18.48,2.1,0.0,13.78,8.81,37.47,8,7228,338,89,Living abroad,0.0010450609457653113
E2HZCJ013W8,1.27,14.38,1.88,8.21,6.66,0.3,35.01,6.18,26.11,0,1455560,42300,4141,Big Guy Appetite,0.0005225304728826557
e2W9UaVhsX0,2.24,11.08,0.06,29.54,0.18,0.0,4.3,14.01,38.59,0,16663,2452,825,Proudly Nomadic,0.0002985888416472318
E2ytEt7JoMM,7.56,9.74,0.07,15.61,10.62,0.39,9.46,16.46,30.09,8,18820,767,299,The Trips,0.0006967072971768742
E35_9w4SyWk,1.35,2.12,0.0,10.65,0.0,0.0,44.71,9.83,31.34,6,26962,2039,365,Meet The Nomads,0.0006967072971768742
e5mAUbRosCY,0.0,0.0,0.2,7.63,2.54,0.0,56.52,3.7,29.41,6,750,51,43,American Entrepreneur in the Philippines,0.00026126523644132783
E6iIgJEMXec,0.07,8.22,0.02,43.35,0.0,0.0,6.51,24.18,17.65,7,364279,5500,960,hyuneeEats,0.0013934145943537484
e7eggKProwI,0.0,1.52,0.0,16.27,0.16,0.0,25.07,10.51,46.47,1,4453,417,40,Pinoy Planet,4.644715314512495e-05
E86GwVOHbwY,0.0,0.32,0.02,8.63,0.01,0.0,30.57,0.48,59.97,1,29243,1229,125,The Commodity,8.038930352040857e-05
e8d-RyhSehM,2.82,3.79,2.05,19.32,4.62,2.2,29.71,8.85,26.64,1,212590,7541,1027,2Passports 1Dream,0.0005971776832944636
E97HKLhVmgc,1.88,5.79,0.0,20.57,0.71,0.0,19.64,26.38,25.03,2,506600,16098,1665,JUICY REACTS,0.00016720975132244982
E9DVdojR_DM,0.09,4.82,0.0,24.5,0.27,0.0,12.44,14.94,42.94,1,1164,44,3,JR and Blessie,0.0020901218915306227
E9sRk8dmC1c,2.08,1.89,0.0,36.42,2.46,0.0,3.43,5.57,48.15,7,107363,3340,186,BuzzFeedOz,0.0010450609457653113
eb5A0w2r-O4,0.0,0.05,0.0,19.8,6.79,0.0,1.95,5.17,66.24,1,612,1,0,CBS New York,0.0008360487566122491
eB_2R_Pockc,3.71,2.99,2.6,14.69,4.67,0.0,30.99,5.28,35.07,1,6944,489,192,Ellis WR,0.0013934145943537484
ecv6X5ZWGnQ,0.02,3.15,0.46,13.97,0.0,0.0,29.85,8.68,43.87,1,1239,29,0,JA Hokson,0.0013934145943537484
ed06JdrU4BM,0.27,2.4,15.31,12.7,0.17,0.0,2.04,58.7,8.41,4,1193,38,1,Owl of Asia,0.0008360487566122491
ED9vNES6L9o,0.04,2.85,1.15,25.56,0.6,0.0,19.31,23.84,26.65,2,22577,799,115,Japapino World ジャパピーノ,0.00026126523644132783
EesEuIeDRQg,3.33,4.05,0.62,5.93,0.0,0.0,21.74,16.51,47.82,1,706,43,14,Alex Fokanoff,0.0013934145943537484
EF5hPPSj5ik,0.09,0.14,0.0,21.73,3.71,0.0,22.0,15.03,37.3,1,112231,5739,559,KIM n LEE,0.0001441463373469395
eFu2w2KX4ss,0.01,25.61,0.0,23.09,0.0,4.87,6.76,11.71,27.95,0,84078,2595,53,Russian Boy,0.0013934145943537484
EhjwtOwsfCQ,0.95,7.82,0.11,38.09,0.89,0.03,10.33,10.64,31.14,7,18363,887,139,Justin & Alina,0.00017417682429421856
EhM_vQTe6dg,12.6,10.9,15.15,10.79,14.88,1.31,5.07,8.53,20.77,4,143,15,14,The Love Train Nation,0.0001441463373469395
EhUq2lQGSLE,0.07,0.97,0.0,20.28,0.67,9.7,18.07,12.67,37.57,5,421064,16985,1707,Raising Voyagers,0.0020901218915306227
EI5eZb5zYXc,2.81,3.26,0.0,34.61,0.03,0.0,5.05,12.29,41.95,7,1034,42,10,The Canadian Traveller,0.0010450609457653113
EIFjXZ4E9Yk,0.69,1.34,0.0,20.19,0.01,0.0,21.11,10.97,45.69,1,27426,1685,84,Pinoy Planet,4.644715314512495e-05
eiP4XJAsrLY,1.0,17.04,0.0,18.35,0.04,0.0,11.54,9.71,42.32,0,417255,12513,1121,otakoyakisoba,0.0005225304728826557
EjIfBv8ZNts,0.38,1.39,1.12,21.34,0.0,0.0,12.88,22.88,40.01,1,4716,433,109,Pinoy Planet,4.644715314512495e-05
ejnZYVzPPLw,0.0,0.31,0.0,26.27,0.0,0.07,18.35,36.44,18.56,2,4374,79,137,Mary In India,0.0013934145943537484
eJukunJZDU8,0.0,2.43,0.0,5.83,0.0,0.0,55.75,1.81,34.18,6,1451298,26267,1059,Eater,0.00027868291887074966
eKPzWxJ4nKI,0.01,0.06,0.0,14.65,0.06,0.0,39.92,6.01,39.29,1,154870,4262,231,JND,0.0013934145943537484
EmPlp6ddNeU,0.0,0.03,0.09,37.52,0.19,1.06,3.15,27.29,30.67,7,3332,154,51,ItsNomadTrinidad,0.0005971776832944636
EMRHwltCQv4,12.57,5.49,0.19,12.06,7.89,0.19,27.34,7.59,26.68,8,89362,3615,155,TriFate Geo,8.19655643737499e-05
emt2OKarVZM,0.45,2.59,1.07,13.73,3.25,0.0,27.06,12.77,39.08,1,1755,62,44,Arvie Chin,0.0013934145943537484
EN_T70la6sM,1.32,9.13,0.23,28.87,1.74,0.0,13.72,10.55,34.44,7,86547,2913,219,We Wander,0.0008360487566122491
Eo4HBgsItcU,0.0,3.78,0.09,13.82,0.0,0.0,11.55,39.63,31.13,2,690473,13009,1125,Randy Santel,0.0006967072971768742
EOIeZAeA3b0,0.03,10.52,0.0,21.32,0.0,0.0,28.93,20.68,18.52,0,618,20,14,Brigitte McBride,0.0020901218915306227
eOyIpRJqw20,2.8,2.1,0.0,4.01,0.11,0.0,55.87,1.2,33.91,6,10915,1207,110,Ash and Kels,0.00041802437830612457
EQEGUVwxaiI,1.61,11.5,0.0,26.14,1.76,0.0,15.42,14.96,28.61,0,65838,4927,617,The Juicy Vlog,0.00019001108104823843
EQEVdaDUkJs,0.0,0.0,0.0,40.38,0.58,0.0,31.2,2.19,25.65,7,165905,8170,339,Master of Voice,0.0013934145943537484
eQgF7_x5fmY,2.43,5.29,0.0,24.16,0.35,0.0,9.29,27.05,31.43,2,1537,94,87,Pinoy Planet,4.644715314512495e-05
eqqVFOvtOcs,10.15,14.13,1.46,7.83,0.37,0.0,24.7,8.41,32.95,8,8064,303,163,The Bailey Squad,0.0006967072971768742
erI3UulSmSw,0.0,5.73,5.07,21.79,1.54,0.06,27.31,4.23,34.27,1,2278,80,27,Vivre aux Philippines,0.0010450609457653113
eSjAFI-wdic,0.2,2.18,1.37,15.56,10.0,12.52,21.98,16.77,19.42,5,29062,1609,83,TriFate Geo,8.19655643737499e-05
Es_qxnq5jzg,0.0,0.29,0.0,8.57,0.0,0.0,68.92,2.22,20.0,6,12423,475,11,GoTime Travels,0.0005971776832944636
ETQScTYYQRU,1.29,10.13,0.0,2.23,0.0,0.0,38.83,4.53,42.99,1,919,58,21,Dian Feb,0.0010450609457653113
eTx-r4ZI0Q0,0.79,8.99,0.02,30.53,2.22,1.02,14.67,8.28,33.48,7,28869,1870,193,Dodo Explorers,0.00026126523644132783
EUFTHTVyrEk,0.0,0.18,0.0,8.08,0.0,0.0,71.48,0.1,20.16,6,7972,106,0,Tosa Dela Yaun,0.0010450609457653113
EUkFRzflw20,1.55,11.34,1.19,27.56,8.66,0.0,15.9,14.62,19.18,0,15468,1015,154,Pinoy Planet,4.644715314512495e-05
eUmMxxACvLU,0.42,5.99,0.0,18.74,0.86,0.0,27.07,4.6,42.32,1,29910,1538,237,Aaron Around,0.00022001283068743394
EUnaQzzjaas,0.0,0.0,0.0,19.43,0.05,0.0,1.9,14.96,63.66,1,3874,58,5,Manong George : Filipino UK Nurse,0.0013934145943537484
euOfRk3mInE,0.59,11.82,0.0,12.84,0.32,0.0,27.72,13.22,33.49,0,332578,3741,318,ONE FILIPINO TV,0.00046447153145124943
EUscV0NKT5A,0.8,1.84,1.43,22.21,1.83,0.0,18.88,13.73,39.28,1,578463,10782,1500,World Nomac,0.00026126523644132783
eUxW9-M-cHU,0.95,4.67,0.29,18.72,2.95,0.05,21.1,24.37,26.9,2,60309,3617,243,JUICY REACTS,0.00016720975132244982
Ev5dUwAQz7M,4.68,14.12,5.65,8.51,1.51,0.0,17.83,8.67,39.03,0,240,25,13,USA to Philippines Life,0.0013934145943537484
ev6GL49Qcgo,0.75,3.87,0.08,18.36,6.85,0.0,9.29,33.67,27.13,2,303,18,9,Asian Entertainment and Culture,0.0013934145943537484
EVaPduUL7lQ,0.12,5.11,0.79,13.32,1.95,0.0,55.47,5.46,17.78,6,953616,35100,1656,RELL 🕺🏽,0.0005225304728826557
evIUyVRHfIc,0.33,12.19,0.04,21.02,0.2,0.18,5.14,16.77,44.13,0,78854,3936,123,Waleska Herrera,2.7501603835929242e-05
evTFGDVlQ4s,0.14,1.1,0.1,22.09,1.38,0.5,26.18,8.71,39.8,1,1083821,27519,2222,Xiaomanyc 小马在纽约,0.00027868291887074966
Ew2DhMIdzF4,0.0,0.0,0.0,31.66,15.96,0.0,19.85,14.61,17.92,3,48557,917,31,Seoul Walker,0.0020901218915306227
EW_xym12SoY,6.14,9.94,3.04,10.6,12.15,0.0,17.2,2.22,38.71,8,408285,16012,2044,2Passports 1Dream,0.0005971776832944636
exB--zv3N4U,4.21,6.27,0.69,8.63,4.01,0.0,33.84,12.32,30.03,6,213365,2243,272,Voltaire Travels,0.0010450609457653113
eYvf1qMp5pQ,0.18,5.67,0.38,51.81,0.57,0.0,1.98,18.91,20.5,7,262244,9957,1500,Mariah and Bill,0.0013934145943537484
eyydfWC9N_w,1.43,0.96,0.76,12.18,0.75,0.0,35.26,5.09,43.57,1,73434,3674,705,Kyle and Madie,0.0013934145943537484
Ezn90OendIo,2.59,8.5,0.16,20.9,0.39,0.0,29.29,15.55,22.62,0,942351,37727,2059,Music Game News,0.00011000641534371697
f0rq_-Wupeg,3.38,11.75,0.0,22.49,0.0,0.0,11.74,2.53,48.11,0,761,10,0,Top 10 Today,0.0020901218915306227
f16ujuGgXOo,2.09,2.0,0.0,19.76,11.92,16.09,19.98,9.54,18.62,5,35593,1902,123,TriFate Geo,8.19655643737499e-05
f3uXJY4HiIk,0.57,2.87,0.01,18.94,3.02,0.0,23.95,12.92,37.72,1,9755,804,39,JUICY REACTS,0.00016720975132244982
F4A56Fm9eLY,0.06,1.56,0.69,9.94,0.84,0.0,29.67,3.8,53.44,1,57599,2849,200,"선, 바이더웨이 / Seon, by the way",0.0008360487566122491
f4AsvKY-wBk,0.0,8.32,0.3,29.56,0.0,0.0,5.8,31.53,24.49,2,778707,24173,2969,Beryl Shereshewsky,0.0002458966931212497
F59W77FEm8c,0.0,0.01,0.0,32.99,0.11,0.0,7.57,31.22,28.1,2,854875,20521,1288,Paolo fromTOKYO,0.00041802437830612457
f5fD_oFGdzU,14.42,6.36,4.67,18.44,1.3,0.0,4.43,32.21,18.17,8,191433,15391,1520,Мэри Джейн Филиппинка,0.0010450609457653113
F5yCChwGHzM,6.95,4.13,0.17,22.99,4.62,0.3,14.18,15.15,31.51,8,7841,535,112,Dan and Lyn,0.0005971776832944636
F6it4K33C-o,1.59,5.93,0.02,28.81,2.12,0.0,15.06,14.53,31.94,7,504887,10344,402,Waleska Herrera,2.7501603835929242e-05
f6UXRBaKPU0,0.19,4.5,4.0,22.45,7.0,0.0,23.49,13.17,25.2,7,177932,3890,366,훈타민 Hoontamin,0.0013934145943537484
f706f6KNCEM,0.01,5.67,3.9,16.5,3.8,0.0,39.27,20.54,10.31,6,2557,183,10,Travel Snacks,0.0013934145943537484
F8BtVioDCn0,0.0,0.33,0.0,1.17,0.0,0.15,90.24,0.03,8.08,6,9754,444,14,TriFate Lifestyle,0.0002458966931212497
F9z7b9ei2Lg,0.68,0.47,0.0,14.8,0.1,0.0,19.66,4.86,59.43,1,23557,1096,163,Justin & Alina,0.00017417682429421856
fA0m-LaA_7c,0.1,2.36,0.22,12.87,0.0,1.5,32.71,10.92,39.32,1,839075,28683,2415,Sorted Food,0.0010450609457653113
FAHL0cT3GjQ,0.0,0.0,0.02,11.52,4.05,0.0,60.39,7.82,16.2,6,121554,4337,310,The Commodity,8.038930352040857e-05
fBKaY6eD5vs,0.0,0.65,0.01,21.2,0.99,0.0,37.84,6.26,33.05,1,295239,11639,580,Waleska Herrera,2.7501603835929242e-05
FBWBu3LOz4k,0.0,6.29,0.0,16.21,0.0,0.0,25.75,25.38,26.37,2,269011,1095,19,Nic & Rei,0.00013484657364713694
fChooDx5q-s,0.9,5.06,0.0,9.71,0.0,0.0,34.21,0.0,50.12,1,36122,2160,90,Olivia Ortiz,0.0005971776832944636
FCoXHJNIUgs,4.14,4.98,0.0,12.47,0.57,7.05,11.18,4.36,55.25,5,5575,458,46,The Garcia Family,0.00011000641534371697
fD8CxHFngFk,0.09,3.9,4.82,18.36,1.83,0.02,38.46,3.89,28.63,6,1368000,14569,1420,Erik Shoji,0.0020901218915306227
FddaSoPes6Y,1.03,3.81,0.01,29.19,2.01,3.33,18.36,9.92,32.34,7,1589,127,29,Bigg World Cinema,0.00026126523644132783
FEIgBk9fJCM,3.72,10.95,0.28,5.46,0.06,0.0,36.47,4.28,38.78,0,12298,1001,321,Proudly Nomadic,0.0002985888416472318
ffK6oaXh3Z8,0.42,2.94,0.06,25.67,2.41,0.37,21.92,0.85,45.36,1,59238,4213,206,D&J REACT,0.0010450609457653113
ffZ2Hqxc_Bg,3.62,3.0,0.18,14.27,0.55,0.0,23.13,8.94,46.31,1,56517,2265,236,Adam and Jane's Lifestyle,8.708841214710928e-05
fg-aZiawDDI,0.07,1.1,0.0,25.19,0.0,0.1,9.59,22.53,41.42,7,113297,9788,1167,Mister Shin,0.0013934145943537484
FG2VZEE1E0Y,0.02,2.2,0.36,38.56,0.38,0.0,5.19,14.36,38.93,7,19660,1791,87,8 Miles from Home,0.00046447153145124943
FgHt-nEd_e0,0.0,3.87,4.62,30.26,1.76,0.0,16.5,12.77,30.22,7,156229,3744,341,BuzzFeed UK,0.00046447153145124943
fGHZBpxJkrw,0.08,1.42,0.0,48.52,0.08,0.0,16.88,3.98,29.04,7,145335,0,658,Mia Sandoval,0.0001492944208236159
FHWph0x6D2o,0.29,3.9,0.0,31.04,0.46,0.0,10.32,19.85,34.14,7,23539,885,94,Japapino World ジャパピーノ,0.00026126523644132783
fi-1XRsB_CM,0.01,1.99,0.0,22.77,2.27,0.62,29.75,18.42,24.17,7,30216,1071,166,Oppa OJay,0.0013934145943537484
fI6f3sGZmz0,0.02,1.24,5.05,17.12,0.0,0.0,24.17,11.84,40.56,1,316748,7606,386,SALT PAPI,0.0020901218915306227
Fi8gTif6kpE,0.09,0.14,0.26,39.68,2.43,0.0,20.38,5.28,31.74,7,70278,0,182,Mia Sandoval,0.0001492944208236159
fIi3T50w1KA,2.03,1.15,0.0,31.54,0.55,0.0,13.55,8.92,42.26,7,24851,1283,147,Adam and Jane's Lifestyle,8.708841214710928e-05
firToZ3-2uk,1.64,3.26,0.0,22.42,7.38,0.0,44.28,7.12,13.9,6,2889,294,30,Reação Imediata,0.00027868291887074966
FIRyxLCCAyY,0.0,2.82,0.67,5.23,3.19,0.0,34.36,0.42,53.31,1,33572,2804,527,Just Jonny & Chloe,0.0013934145943537484
fi_yKfF-VWs,2.02,6.98,0.0,13.25,1.83,0.26,23.3,6.07,46.29,1,431,24,30,Marylou Chanel,0.0013934145943537484
fJJgE8K2u2w,0.26,7.88,0.57,12.39,0.0,0.0,8.12,44.32,26.46,2,14148,441,41,Paolo fromTOKYO,0.00041802437830612457
fJVlMA3Fw_g,0.17,0.68,2.12,38.4,3.47,0.0,4.58,14.64,35.94,7,116203,5344,302,biggy travels,0.0020901218915306227
fJZ0IQQBOvw,0.15,3.55,1.1,36.61,1.47,0.0,9.4,21.65,26.07,7,106618,4813,756,Harees Ameerali - Royal Sky Holidays,0.00046447153145124943
FkBRtBZhNyc,1.41,2.08,0.51,22.22,0.37,0.0,27.42,9.99,36.0,1,57772,2564,286,Justin & Alina,0.00017417682429421856
FKeHVxJdXVg,1.07,13.64,0.0,23.66,0.0,0.0,18.25,14.35,29.03,0,3649,339,32,Pinoy Planet,4.644715314512495e-05
FKH-4n-D9jc,0.43,9.54,2.63,12.12,0.8,0.14,12.27,25.73,36.34,0,343175,11953,1815,KIM n LEE,0.0001441463373469395
fKW8cSIw50A,1.0,5.53,0.22,14.4,21.18,1.47,9.32,14.97,31.91,3,923,64,13,Off to Bliss,0.0008360487566122491
Fl-SivJGwiU,0.0,0.02,0.0,34.83,0.0,0.0,15.67,12.82,36.66,7,151772,5998,403,KIM n LEE,0.0001441463373469395
fL56kvqw9K4,1.73,10.3,4.95,21.94,0.7,0.0,9.22,20.14,31.02,0,57136,1912,94,Music Game News,0.00011000641534371697
fldZt4yHDU0,0.0,0.31,0.0,21.95,2.4,0.11,24.21,23.29,27.73,2,313545,11276,336,Waleska Herrera,2.7501603835929242e-05
FlEz4gs_LUA,1.39,6.2,0.0,22.31,0.04,0.0,17.88,6.83,45.35,1,470483,2850,158,PH Dot Net,0.0013934145943537484
FlrYASSTeqc,0.0,0.01,0.0,5.69,5.4,0.0,75.32,2.67,10.91,6,1712033,28245,948,Dry Bar Comedy,0.0013934145943537484
FLsTtX7FMJA,0.01,0.24,0.32,17.12,3.06,0.0,36.47,5.55,37.23,1,230618,5456,272,MontWRLD,0.0010450609457653113
fltDl3izfLE,0.0,0.58,0.01,18.51,0.0,0.0,12.14,45.05,23.71,2,64266,2672,565,The Commodity,8.038930352040857e-05
fLuv234IqaI,1.6,4.13,0.16,26.7,10.88,0.0,24.77,2.0,29.76,7,4388,59,4,UPBeaconVideo,0.0020901218915306227
FmdpQzURvDQ,0.0,0.04,0.0,26.11,0.01,0.33,13.6,40.32,19.59,2,309468,6121,929,Britx Sui,0.0013934145943537484
FO4wZcWiU_U,0.0,1.07,2.28,27.56,9.42,0.0,26.84,6.52,26.31,7,120916,5542,159,TriFate Geo,8.19655643737499e-05
FO6mvnRPbZk,0.0,5.13,0.0,10.62,1.02,0.0,57.4,4.32,21.51,6,15631,1018,308,American Entrepreneur in the Philippines,0.00026126523644132783
Foa5W5bVUEQ,8.7,11.81,0.17,12.03,0.08,0.0,21.84,4.05,41.32,8,48937,2506,218,Zoe&Czar,0.0020901218915306227
fOE4NCgK4DI,0.04,7.51,0.0,35.03,0.0,1.1,16.18,12.46,27.68,7,4336,256,98,Pinoy Planet,4.644715314512495e-05
FOKY8uJWV0k,0.0,1.65,2.78,10.51,12.35,0.02,15.63,40.74,16.32,2,146862,3995,863,Crazy Filipina Love,0.0013934145943537484
fp19JCP2pCs,0.46,2.82,0.17,7.72,1.25,7.34,11.0,46.44,22.8,2,750209,24143,3965,Beryl Shereshewsky,0.0002458966931212497
Fpv06UACKNE,1.67,1.07,2.47,29.28,1.72,0.0,24.34,4.76,34.69,7,13182,1251,113,Sol & Luna TV,0.0003215572140816343
fqJRKSNryFU,0.47,4.2,0.0,12.54,0.0,0.0,30.44,5.22,47.13,1,91501,5161,344,Happiness Crossing,0.0008360487566122491
FqxdJ7XPB7U,0.06,0.05,0.0,20.78,16.34,0.0,16.83,23.29,22.65,3,79789,2831,313,Ken Abroad,0.00015482384381708316
FQXl6SFVZs8,7.02,4.4,2.96,12.27,2.96,0.42,30.6,5.22,34.15,8,214439,8904,1092,2Passports 1Dream,0.0005971776832944636
Fr9KGPq93Fw,0.83,2.49,0.0,18.57,4.53,0.0,13.54,11.85,48.19,1,933,37,0,OK4 Kids TV,0.0020901218915306227
frFCKsWidu8,0.0,1.0,0.54,21.31,0.0,0.0,28.47,3.3,45.38,1,14550,593,0,Mr BulBul,0.0008360487566122491
fSExytZS5Qo,0.08,1.23,0.92,26.76,1.68,0.01,16.93,14.52,37.87,7,10036,655,129,Justin & Alina,0.00017417682429421856
FsFKueX-BL0,1.56,1.03,0.0,27.6,1.22,0.0,16.8,6.29,45.5,1,188020,7095,1261,REACT,0.0008360487566122491
FsrMdi3MHsI,0.08,17.2,0.0,15.15,0.26,0.05,30.2,3.21,33.85,0,922489,28075,1083,Waleska Herrera,2.7501603835929242e-05
fTdNG9dhoBY,3.88,3.75,0.0,17.55,7.57,0.0,34.49,12.09,20.67,6,39413,2220,316,Flying Kell,0.0003215572140816343
fTnaZwbgRCE,0.69,12.89,0.97,23.6,0.05,0.0,16.16,14.06,31.58,0,118437,7182,330,The Juicy Vlog,0.00019001108104823843
ftwXLK-RYvQ,0.0,0.78,0.0,16.96,0.0,0.0,35.14,9.56,37.56,1,114425,3156,131,Katriinka,0.0003483536485884371
FU4J1_zqMbg,0.0,0.0,0.0,10.77,0.0,0.0,65.71,0.1,23.42,6,6505,239,30,Bigg World Cinema,0.00026126523644132783
FUa0_ozJK-A,0.0,0.25,0.0,33.45,0.25,0.0,13.64,22.9,29.51,7,142666,6913,228,Waleska Herrera,2.7501603835929242e-05
fujA6IeNcZA,0.3,2.79,0.04,14.25,1.08,0.0,25.02,5.09,51.43,1,20248,1549,120,Dodo Explorers,0.00026126523644132783
FUMnwUjs0BI,0.17,1.42,0.0,11.81,0.02,0.0,19.13,12.26,55.19,1,972362,6051,926,VICE,0.0020901218915306227
FUNVx1HqOKY,0.72,6.02,0.04,15.98,0.53,0.0,24.98,25.94,25.79,2,8831,297,60,One Down,0.00041802437830612457
