VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,colorfulness,brightness,saturation
--8n6A8Q6M0.jpg,0.0,0.71,0.0,23.29,0.06,0.0,13.58,13.01,49.35,1,41.61781578545602,106.60178349128729,0.3274906873703003
-0FfyNZdHk0.jpg,0.01,0.97,0.0,11.65,0.0,8.13,26.25,13.26,39.73,5,79.75908498096243,96.63778919692024,0.43695154786109924
-1B7cVoZr1c.jpg,0.84,0.61,0.0,16.56,7.08,0.0,14.65,32.05,28.21,2,77.280412796288,123.41248271496723,0.2939572036266327
-4yu_13EHFM.jpg,0.0,8.72,0.0,25.99,0.0,0.0,14.83,10.53,39.93,1,66.6002489324063,110.77303654614943,0.3152778744697571
-6FvAU9H98w.jpg,0.11,10.24,0.7,6.79,0.04,0.0,12.74,39.01,30.37,2,75.658580644334,138.05603119372637,0.40187016129493713
-7vF5F-1btE.jpg,0.64,2.76,1.08,22.39,14.17,0.0,16.9,11.52,30.54,3,76.00289954405909,100.75823640020491,0.45805710554122925
-9ACKA4sQ4U.jpg,0.0,5.48,0.0,5.1,0.0,0.0,30.14,23.86,35.42,1,68.44372746202538,103.77952989364549,0.39689213037490845
-9hDaG3nJwg.jpg,0.06,0.51,0.0,6.31,0.05,0.0,64.87,12.81,15.39,6,30.482612461041466,61.771567239168654,0.22769229114055634
-fWzHd63UCA.jpg,0.25,1.84,0.0,11.64,0.0,0.0,44.48,9.39,32.4,6,32.66521888437451,74.7570328635267,0.3111972510814667
-GVbt3qdq70.jpg,0.0,1.78,0.09,14.24,0.28,0.09,33.25,2.88,47.39,1,68.09259278715503,77.26992300144865,0.4297621250152588
-JTkbbE_KP4.jpg,0.25,8.82,0.0,18.27,0.45,0.0,9.52,4.28,58.41,1,56.7831646794876,104.12373342123023,0.4317455589771271
-NkPxyvAqzA.jpg,0.08,15.63,0.0,14.9,5.28,0.0,13.01,17.08,34.02,0,61.39870054441961,115.9628105757926,0.49619826674461365
-tg0rduTy7c.jpg,1.14,1.26,0.14,28.26,0.25,0.0,3.96,15.14,49.85,1,51.628661691920826,124.73176749267077,0.23838263750076294
-U5-r29G-t0.jpg,0.18,1.02,0.03,13.97,5.15,0.03,34.62,15.66,29.34,6,58.25842645230914,91.92419749977496,0.42672261595726013
-uj2svY5754.jpg,2.33,2.55,0.18,28.3,14.27,0.0,14.96,8.72,28.69,7,78.90388151059138,108.19890042598588,0.42376285791397095
-WaDvcu7mcw.jpg,0.0,0.36,0.02,8.14,0.0,0.04,71.12,0.91,19.41,6,39.1194950210153,53.31659937834602,0.41378846764564514
-XCc67Ijcz8.jpg,3.08,12.32,0.0,18.01,0.67,0.0,26.33,14.85,24.74,0,85.01613592616653,110.13155069505837,0.3649962246417999
-Ya6eSQ3wng.jpg,0.16,2.22,0.0,24.64,0.58,0.0,24.68,10.58,37.14,1,44.68202497408761,98.20806565749413,0.2996842861175537
-_E2KyNAvqg.jpg,0.0,3.01,0.0,30.14,6.32,0.0,18.87,9.8,31.86,7,72.1225201310938,105.74094338736391,0.4047125279903412
008Fi25LbKY.jpg,0.0,4.66,0.8,31.71,1.13,1.64,14.9,7.69,37.47,7,67.37175021074131,113.28570343324694,0.3369952440261841
00qBuhJeG-o.jpg,0.0,5.15,0.0,11.44,0.0,0.0,16.97,26.45,39.99,1,64.70842504784328,116.11797457922172,0.43795520067214966
01CgNpWKero.jpg,0.0,3.14,0.23,16.78,1.85,1.02,24.47,21.6,30.91,2,90.60238140677923,109.44842564162171,0.5260125994682312
026urE67c8c.jpg,0.09,1.63,0.0,22.34,1.54,0.0,26.37,5.19,42.84,1,53.37490627757225,91.42983000818467,0.3530445396900177
06hhcGs3J88.jpg,0.02,0.61,0.0,26.63,0.19,0.0,27.77,9.84,34.94,7,53.87693145385317,94.88132805538883,0.24295035004615784
06YeEjVLC0E.jpg,0.0,1.69,0.0,16.37,0.0,0.0,30.65,5.17,46.12,1,37.25760559812625,82.86782886506288,0.3180718719959259
09HUMZrCH3A.jpg,0.0,4.18,0.0,18.32,0.0,0.0,34.69,5.89,36.92,1,43.313815446054406,87.6629955584644,0.2744691073894501
0AuL6FQR3HE.jpg,0.0,0.55,42.89,14.0,0.02,0.0,19.67,5.4,17.47,4,169.68649108095573,108.70312265990077,0.6317164897918701
0ax6XooGykc.jpg,0.0,5.06,0.0,15.67,0.95,0.38,15.53,18.53,43.88,1,53.141565562899,110.31997784472172,0.3342011272907257
0Cj35oMbb9Q.jpg,0.09,0.03,0.0,35.6,8.56,0.0,17.58,6.13,32.01,7,62.07493714218002,104.07480196628639,0.42651042342185974
0e2__WsRZdg.jpg,3.25,3.56,0.07,30.3,0.18,0.2,12.6,11.91,37.93,7,52.6444087994376,117.78469431529948,0.29572024941444397
0E4c8VDmUTk.jpg,1.76,1.4,0.0,25.82,0.16,0.0,26.51,8.47,35.88,7,69.36827901757931,94.41452338588316,0.40610891580581665
0ENcrVkHwBY.jpg,0.23,0.92,0.06,17.92,4.8,2.01,20.48,13.18,40.4,1,68.6479170069306,98.96696118384303,0.41580140590667725
0eTmLcoLe9s.jpg,14.78,12.64,0.73,17.0,0.6,0.0,0.56,41.66,12.03,8,77.04877852576722,168.12746411239263,0.4546333849430084
0f3m80ZA8BM.jpg,1.29,1.74,0.0,11.27,8.96,0.0,13.54,9.48,53.72,1,59.89115135805368,99.22460815220599,0.3649309277534485
0G5jfRhHsqg.jpg,0.09,0.11,0.0,7.14,16.07,2.51,42.51,10.69,20.88,6,95.48039300500322,72.7032925225144,0.6552072763442993
0GVD-9hxk_s.jpg,7.36,2.6,0.0,31.71,0.86,5.11,10.36,23.06,18.94,8,82.0426621308642,140.93750074152612,0.35909679532051086
0hjnu1Hjbo4.jpg,0.05,0.67,0.08,32.85,8.24,0.0,13.74,5.86,38.51,7,88.53379765666844,103.27546473744884,0.4288771450519562
0icIUe7SCcQ.jpg,0.07,3.67,0.0,14.72,1.75,0.04,39.51,6.16,34.08,6,60.471643786136944,76.59445976033294,0.40605252981185913
0ifwCzzCdvc.jpg,0.96,20.14,1.51,13.17,0.0,0.0,4.77,15.12,44.33,0,88.50568892312205,128.43896251288,0.5382957458496094
0IJm5TFpldU.jpg,0.0,0.15,0.0,34.26,0.0,0.0,17.03,5.26,43.3,7,48.590420448373635,101.95580023424988,0.24249675869941711
0IMWasj76yU.jpg,0.01,0.14,0.02,6.2,0.28,0.0,75.64,1.06,16.65,6,30.43433852167188,47.32047186615243,0.2683137059211731
0iNlBNR9PGE.jpg,0.0,0.0,0.0,17.44,23.15,12.73,34.95,8.8,2.93,5,87.83539627256305,102.0529071888358,0.7379962801933289
0i_ZIWC0c1M.jpg,1.68,3.62,0.09,28.66,1.59,0.0,17.53,10.33,36.5,7,69.94168803158706,107.34435320205438,0.3221316933631897
0JiN_E6wK-E.jpg,0.1,7.28,0.0,29.29,4.42,0.0,17.87,13.92,27.12,7,61.807547232015025,114.9272384612158,0.4380755126476288
0KOXxVJx0sk.jpg,0.3,0.52,1.3,15.68,3.79,0.0,47.69,5.37,25.35,6,61.13990251392103,64.77007387066416,0.13006725907325745
0KyvSgEO6Fc.jpg,0.24,0.48,0.0,26.42,22.72,0.0,15.77,19.53,14.84,3,87.50957839923673,112.25588659946007,0.5325517654418945
0mDJwB6DLvg.jpg,0.0,0.24,0.0,33.7,0.0,0.01,17.59,13.75,34.71,7,23.536154751017946,114.19661861342685,0.21098464727401733
0Mnau-zACiE.jpg,0.04,9.36,0.14,30.15,8.15,1.14,8.93,15.86,26.23,7,68.93966727551708,126.89939789929355,0.4039653241634369
0nRXbv67-4M.jpg,4.39,1.7,1.0,20.83,2.02,0.0,16.24,13.53,40.29,1,65.99091466840426,110.85064424877937,0.32077449560165405
0nVPBJnjzeI.jpg,1.81,6.96,0.0,26.99,2.77,0.48,14.68,10.68,35.63,7,73.01001841750802,113.17816665795368,0.4567373991012573
0O2i843tdU4.jpg,0.0,1.44,0.0,22.11,0.01,0.0,20.33,7.49,48.62,1,48.311397164044564,95.29153559408198,0.33608415722846985
0o5lQ6LZ4rI.jpg,0.01,20.32,0.0,14.05,0.0,0.0,29.67,1.49,34.46,0,61.365479291228866,96.11079788796629,0.5242865681648254
